ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,CVEGEO_1
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,1,60.00,3107900010025001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,2,83.00,3107900010025002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,3,85.00,3107900010025003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,4,78.00,3107900010025004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,5,64.00,3107900010025005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,6,55.00,3107900010025006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,7,59.00,3107900010025007
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,8,79.00,3107900010025008
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,9,44.00,3107900010025009
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,10,78.00,3107900010025010
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,11,73.00,3107900010025011
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,12,84.00,3107900010025012
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,13,98.00,3107900010025013
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,14,76.00,3107900010025014
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,15,73.00,3107900010025015
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,16,33.00,3107900010025016
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,17,62.00,3107900010025017
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,18,64.00,3107900010025018
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,19,74.00,3107900010025019
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,20,66.00,3107900010025020
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,21,42.00,3107900010025021
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,22,61.00,3107900010025022
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,23,61.00,3107900010025023
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,24,42.00,3107900010025024
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,25,71.00,3107900010025025
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,26,103.00,3107900010025026
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,27,93.00,3107900010025027
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,28,57.00,3107900010025028
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,29,45.00,3107900010025029
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,30,35.00,3107900010025030
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,31,61.00,3107900010025031
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,32,70.00,3107900010025032
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,35,54.00,3107900010025035
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,36,65.00,3107900010025036
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,37,68.00,3107900010025037
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,38,103.00,3107900010025038
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,39,43.00,3107900010025039
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,40,99.00,3107900010025040
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,41,72.00,3107900010025041
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,42,88.00,3107900010025042
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,43,109.00,3107900010025043
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,44,169.00,3107900010025044
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,47,2.00,3107900010025047
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,48,23.00,3107900010025048
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,49,61.00,3107900010025049
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,53,6.00,3107900010025053
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,54,0.00,3107900010025054
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,56,1.00,3107900010025056
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,25,57,0.00,3107900010025057
31,Yucatán,79,Tekax,1,Total AGEB urbana,468,0,1999.00,3107900010468000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,1,45.00,3107900010468001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,2,16.00,3107900010468002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,3,76.00,3107900010468003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,4,43.00,3107900010468004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,5,46.00,3107900010468005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,6,57.00,3107900010468006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,7,85.00,3107900010468007
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,8,0.00,3107900010468008
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,9,9.00,3107900010468009
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,10,6.00,3107900010468010
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,11,50.00,3107900010468011
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,12,61.00,3107900010468012
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,13,28.00,3107900010468013
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,14,46.00,3107900010468014
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,15,75.00,3107900010468015
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,16,107.00,3107900010468016
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,17,34.00,3107900010468017
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,18,89.00,3107900010468018
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,19,162.00,3107900010468019
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,20,8.00,3107900010468020
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,21,227.00,3107900010468021
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,22,0.00,3107900010468022
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,23,36.00,3107900010468023
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,24,46.00,3107900010468024
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,25,59.00,3107900010468025
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,26,50.00,3107900010468026
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,27,15.00,3107900010468027
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,28,29.00,3107900010468028
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,29,10.00,3107900010468029
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,30,18.00,3107900010468030
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,31,9.00,3107900010468031
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,32,17.00,3107900010468032
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,33,6.00,3107900010468033
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,34,4.00,3107900010468034
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,35,12.00,3107900010468035
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,37,14.00,3107900010468037
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,38,19.00,3107900010468038
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,39,40.00,3107900010468039
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,40,62.00,3107900010468040
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,41,44.00,3107900010468041
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,42,33.00,3107900010468042
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,43,28.00,3107900010468043
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,44,38.00,3107900010468044
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,45,8.00,3107900010468045
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,46,15.00,3107900010468046
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,47,10.00,3107900010468047
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,48,16.00,3107900010468048
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,49,7.00,3107900010468049
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,51,4.00,3107900010468051
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,52,18.00,3107900010468052
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,53,16.00,3107900010468053
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,54,46.00,3107900010468054
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,468,800,0.00,3107900010468800
31,Yucatán,79,Tekax,1,Total AGEB urbana,472,0,2831.00,3107900010472000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,1,89.00,3107900010472001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,2,78.00,3107900010472002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,3,109.00,3107900010472003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,4,109.00,3107900010472004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,5,27.00,3107900010472005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,6,26.00,3107900010472006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,7,101.00,3107900010472007
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,8,77.00,3107900010472008
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,9,105.00,3107900010472009
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,10,76.00,3107900010472010
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,11,56.00,3107900010472011
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,12,89.00,3107900010472012
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,13,70.00,3107900010472013
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,14,109.00,3107900010472014
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,15,63.00,3107900010472015
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,16,42.00,3107900010472016
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,17,47.00,3107900010472017
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,18,65.00,3107900010472018
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,19,77.00,3107900010472019
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,20,77.00,3107900010472020
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,21,90.00,3107900010472021
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,22,72.00,3107900010472022
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,23,0.00,3107900010472023
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,24,32.00,3107900010472024
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,25,41.00,3107900010472025
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,26,63.00,3107900010472026
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,27,32.00,3107900010472027
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,28,21.00,3107900010472028
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,29,40.00,3107900010472029
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,30,35.00,3107900010472030
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,31,0.00,3107900010472031
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,32,33.00,3107900010472032
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,33,24.00,3107900010472033
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,35,32.00,3107900010472035
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,36,10.00,3107900010472036
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,37,102.00,3107900010472037
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,38,115.00,3107900010472038
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,39,31.00,3107900010472039
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,40,19.00,3107900010472040
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,41,50.00,3107900010472041
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,42,44.00,3107900010472042
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,43,50.00,3107900010472043
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,44,118.00,3107900010472044
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,45,67.00,3107900010472045
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,46,52.00,3107900010472046
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,52,12.00,3107900010472052
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,53,14.00,3107900010472053
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,54,11.00,3107900010472054
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,55,17.00,3107900010472055
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,56,43.00,3107900010472056
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,57,27.00,3107900010472057
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,58,42.00,3107900010472058
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,472,59,0.00,3107900010472059
31,Yucatán,79,Tekax,1,Total AGEB urbana,487,0,2763.00,3107900010487000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,1,67.00,3107900010487001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,2,63.00,3107900010487002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,3,107.00,3107900010487003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,4,96.00,3107900010487004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,5,55.00,3107900010487005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,6,91.00,3107900010487006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,7,140.00,3107900010487007
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,8,91.00,3107900010487008
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,9,78.00,3107900010487009
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,10,69.00,3107900010487010
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,11,47.00,3107900010487011
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,12,80.00,3107900010487012
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,13,104.00,3107900010487013
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,14,0.00,3107900010487014
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,15,64.00,3107900010487015
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,16,83.00,3107900010487016
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,17,76.00,3107900010487017
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,18,108.00,3107900010487018
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,19,70.00,3107900010487019
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,20,15.00,3107900010487020
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,21,95.00,3107900010487021
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,22,52.00,3107900010487022
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,23,86.00,3107900010487023
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,24,66.00,3107900010487024
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,25,46.00,3107900010487025
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,26,78.00,3107900010487026
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,27,82.00,3107900010487027
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,29,39.00,3107900010487029
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,30,88.00,3107900010487030
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,31,160.00,3107900010487031
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,32,83.00,3107900010487032
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,33,0.00,3107900010487033
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,35,73.00,3107900010487035
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,36,24.00,3107900010487036
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,37,35.00,3107900010487037
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,38,17.00,3107900010487038
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,39,35.00,3107900010487039
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,40,54.00,3107900010487040
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,41,60.00,3107900010487041
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,42,12.00,3107900010487042
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,43,20.00,3107900010487043
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,44,0.00,3107900010487044
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,46,2.00,3107900010487046
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,47,37.00,3107900010487047
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,48,0.00,3107900010487048
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,49,5.00,3107900010487049
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,50,0.00,3107900010487050
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,487,800,10.00,3107900010487800
31,Yucatán,79,Tekax,1,Total AGEB urbana,491,0,1564.00,3107900010491000
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,491,1,88.00,3107900010491001
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,491,2,16.00,3107900010491002
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,491,3,7.00,3107900010491003
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,491,4,0.00,3107900010491004
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,491,5,7.00,3107900010491005
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,491,6,3.00,3107900010491006
31,Yucatán,79,Tekax,1,Tekax de Álvaro Obregón,491,7,61.00,3107900010491007
